latitude;longitude;alt;dist_town;dist_coast;area;rain;economy;agriculture;anomalies_t_print_NW;anomalies_print_NE;anomalies_hiv_SW;anomalies_hiv_SE;p_NW_Europe;p_NE_Europe;NAO
33,42136161;6,850482143;72,16666667;3556,482563;364539,0957;0,259818518;59,1;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
34,54385041;1,319241846;996;48398,19581;230569,7314;86,56479124;243,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
27,14319447;-0,160917089;167;11451,15933;1052408,635;0,063300506;2,2;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
33,57808068;-0,152522507;1078,591837;24935,65265;271323,6923;0,335594909;220,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
33,73106617;6,862618117;15,63000598;23781,93091;356135,6833;3,847443944;79,6;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
36,79422189;5,892375527;18,08333333;3239,56874;5043,985625;0,027100888;321,3;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
35,78605585;4,804109043;785,95;13179,26944;128496,9264;0,044873407;230,6;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
33,67844337;-0,561281447;1032,347722;49271,3364;237389,8673;1,699917964;214,7;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
33,91167863;-0,333699273;985,329277;30075,66008;222646,637;1,605187854;220,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
35,57762969;6,904131262;854,4666667;11423,49404;180492,3773;0,087092996;263;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
33,97454045;5,993859495;-31,35241657;8760,996913;371207,8931;4,010100214;76,1;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
34,01388442;5,986058911;-31,57277159;11251,53499;365856,3803;3,308441538;90,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
34,06939113;2,036658602;1433,907801;75109,14685;331318,8303;0,173906738;239,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
36,08009958;7,402997281;737,467527;16120,90629;116407,8244;16,97600472;344,2;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
34,62833777;0,770366117;1042,089286;58953,30088;186413,8289;1,112541917;240,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
34,34841225;0,579228183;987,0956641;68692,81436;211104,2195;1,688025167;230,3;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
35,77808238;4,797489671;746;11949,90323;129782,7604;0,002046445;230,6;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
33,91076232;-0,360717316;984,1315789;32321,43514;221190,4998;2,104695811;220,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
32,45251609;-0,768966584;1057,064103;45492,25418;375338,8349;0,092701238;134,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
33,31814868;-0,164910814;1177,232411;17754,29702;301151,6886;1,986226693;204,9;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
33,98395009;-1,507892065;1138,733051;57484,71232;156138,2235;0,273674172;226,7;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
32,94715574;-0,037723361;1041,192982;8953,913756;350769,2791;0,124374963;165,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
36,18973986;2,836388514;963,3448276;11724,31233;62723,6554;0,03550709;273,4;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
32,01517438;5,446115741;136,2;11666,25487;576347,1559;0,052064008;43,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
36,10091324;2,401236765;507,6486486;16388,67244;68685,13896;0,081478024;240,1;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
36,39015866;2,523262994;195,5;6219,599726;27979,12497;0,004751466;273,4;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
35,41263066;1,541455696;919,7116487;7463,588573;152095,5567;6,544777477;252,4;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
35,44834115;-0,94159375;80,48314607;10023,01388;30043,16849;0,091270116;218,3;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
36,13489453;4,406003906;611,0980392;26766,12704;105457,2409;0,061374714;284,9;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
36,31204643;3,708836905;632,1707317;4564,945398;68489,64799;0,100921206;299,4;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
33,38260275;6,861653796;63,91780822;4830,174859;364487,6218;0,177158315;59,1;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
33,74302498;7,511368836;35,8;44408,5292;284329,1487;0,057528111;94,6;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
33,50141268;-0,207907587;1089,449541;33576,57015;277253,3991;1,368124703;220,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
36,14342;5,2262025;905,7948718;11373,47419;69205,60912;0,095908411;259,8;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
36,13795546;7,727656609;863,6176471;13354,80378;99093,98007;0,083434507;350,9;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
35,36343819;8,199394231;908,1728395;30076,70214;206877,064;0,086425382;166,7;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
35,44490179;8,3138125;950,1578947;40434,61061;198058,9648;0,026619313;166,7;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
27,66416225;-8,105496401;0;3931,130254;314383,2694;0,178388959;74,6;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
35,03536229;-1,334122458;201,7985851;4718,824517;38004,94557;2,791354161;182,8;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
36,405625;6,477110795;363,6376812;3188,997808;76313,82226;0,084683339;305,9;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
36,4630959;5,267797314;514,7812293;4411,100816;24884,52968;7,189933239;259,8;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
34,58180812;0,915469291;984,9014118;64314,20359;200136,3055;34,29952256;240,5;-0,9;16,643;0,08;0,77;1;0,92;50,42;54,44;0,03
31,452459;30,842737;-0,541517902;41174,04081;12004,8135;841,3025852;56;3,97;3,261;0,08;0,77;1;0,92;50,42;54,44;0,03
31,284952;32,029343;179,3436028;19380,06388;10146,31145;741,4390692;130,1;3,97;3,261;0,08;0,77;1;0,92;50,42;54,44;0,03
23,151413;32,775631;-46,81871757;198604,2699;397328,7868;5938,817129;5;3,97;3,261;0,08;0,77;1;0,92;50,42;54,44;0,03
29,470437;30,634351;-47;16118,45316;190618,9836;332,0924342;3,1;3,97;3,261;0,08;0,77;1;0,92;50,42;54,44;0,03
24,748205;32,899314;0;16394,46309;215912,8988;54,9100119;6,5;3,97;3,261;0,08;0,77;1;0,92;50,42;54,44;0,03
24,366071;32,900106;109,4097824;5808,236419;236046,6664;33,86396834;0,5;3,97;3,261;0,08;0,77;1;0,92;50,42;54,44;0,03
29,163866;30,40382;0,124067164;32394,25779;222397,893;52,95875532;11;3,97;3,261;0,08;0,77;1;0,92;50,42;54,44;0,03
24,106888;32,894874;82,3582536;37367,01879;253704,2491;17,1932899;0,5;3,97;3,261;0,08;0,77;1;0,92;50,42;54,44;0,03
24,013051;32,879427;86,62324759;48467,31953;259736,3372;9,926237042;0,5;3,97;3,261;0,08;0,77;1;0,92;50,42;54,44;0,03
32,17301794;23,31061813;0;34879,00711;1684,581632;9,198392907;171,4;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
31,63114855;15,3161829;-6;24738,65935;20497,59993;34,43387308;108,9;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
33,08439716;11,76757315;0,000545086;21418,30742;277,7019109;14,66371502;153;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,81294523;21,47695028;5;18520,4494;770,6588227;0,707215943;356,3;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,8039734;21,4594395;0;19849,39273;799,8510848;0,489287645;356,3;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,21510818;20,15554394;-2;6228,992317;1498,096683;0,760018338;321,1;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,42377539;20,40711598;-2;14628,61442;2109,95382;22,56295754;321,1;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,14609029;20,09936686;4;17157,84627;1712,86268;2,648463576;321,1;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,0677375;20,0398625;-2;17382,84157;758,6855369;0,036558067;321,1;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,07338813;20,04494157;-3;18289,42643;712,4929462;0,366974255;321,1;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
31,41547441;20,05012877;-2;31742,58419;2978,182293;31,67716365;262,7;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,35975969;23,07463233;2;4116,402192;1435,712588;3,182529872;171,4;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,01461413;15,10641848;3;73608,95003;27827,8349;0,021008692;99,9;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,66380105;22,92418876;12;19027,96795;1183,298114;0,083784689;246,4;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,11869099;12,42202174;210,9789474;13791,68613;90984,76167;0,147228296;87,1;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,23457995;13,13104717;314;9401,11834;79783,61053;0,914710344;100,5;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,52492045;14,44658279;1;27427,38251;1373,281123;0,070730119;107,7;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,78987131;13,70511913;7;6299,245215;418,022042;0,01815829;107,2;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,1038041;12,80271222;328,9501134;12995,78917;91002,6822;0,490071443;94,2;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
30,57906478;20,34931799;95;109611,8864;46661,50587;0,840238353;238,1;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
30,69484832;20,25460773;28;106288,1331;29314,72634;0,248159468;238,1;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,89956765;13,28762342;-4;6278,694803;1718,614818;0,727804299;97,8;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
27,05857974;14,47109744;422;25718,33415;565990,6156;0,080960543;1,8;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
29,15887995;15,77776148;264;11413,0615;272990,5667;0,065928036;65,5;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,08927175;20,05711401;-2;20750,33821;1242,236357;0,956218639;321,1;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,1442322;15,25823542;3;75957,61036;11609,84257;154,9916986;99,9;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
30,45944228;19,71385365;-2;39036,0237;2770,775786;2,009958532;195,4;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,28761471;13,25258132;274;24103,1917;77065,03517;1,783765685;100,5;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,31459628;23,09666479;0;4701,774503;1862,10425;0,196446971;171,4;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,39665174;14,32921324;61;37974,88779;22561,63653;5,563989997;98,5;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,83389927;13,16260885;17;13528,21716;6829,607711;0,162165843;97,8;3,28;8,795;0,08;0,77;1;0,92;50,42;54,44;0,03
32,6614098;-5,523011311;1668,876751;6523,870169;232804,0196;0,396508385;352,1;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,27900873;-5,251936139;1804,267857;21203,82696;202294,9297;3,961128786;424,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,07340767;-4,996643105;2075,516893;33955,6528;241185,9386;2,935441191;350,1;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,15435258;-5,09449247;1915,02459;40116,97351;226135,9382;0,691056684;424,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
23,73033244;-15,79412076;0;216852,9162;409,7423079;9,958919198;62,9;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,14415445;-8,617579062;0,205839416;13564,96833;380,5018224;0,783451993;327,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,08742564;-3,80993837;134,4785592;4004,356941;16556,40635;4,757131723;343;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,02665385;-2,048261165;909,5;3338,000942;141988,2794;0,002478801;230,9;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,44818221;-7,549477809;276,1025071;40413,81578;144649,5858;182,6347212;250,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,10092819;-6,401146848;786,6300462;9125,476521;239365,201;46,01790601;296,2;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,49069728;-7,325870509;104,2658487;19334,77037;28966,22637;6,151620251;325,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
30,93381997;-6,793611515;1103;13550,31947;318394,2475;60,65053843;147;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,6844214;-5,39017823;39,69611374;7455,610018;8503,349464;6,24279784;397,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
30,62283779;-7,304672519;1481;12578,60165;257541,6511;1,28792771;169,3;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,99361444;-5,901236781;116,5345013;13312,16734;90171,05873;25,81051053;377,2;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,53192918;-5,801270936;42,48350927;22957,70216;22651,60462;23,26955204;548,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,0112741;-4,449138849;1101,593309;11330,87146;378166,3375;19,62999437;242,1;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,63200134;-5,714929244;41,74242176;6906,547955;23114,52976;7,206857587;548,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,12446026;-4,652593692;205,0645374;7377,048386;142381,8986;79,04258339;345,9;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
31,33247675;-8,138994334;662;3951,525825;162765,1464;6,947414957;203,9;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,72292759;-2,827599404;164,9140255;31396,87783;55326,58827;3,202920077;289,1;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,89874661;-6,706034557;54,11562136;16143,65632;23910,33821;62,27536345;362,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,62579581;-2,946604486;210,2517116;12734,89008;72366,86196;62,13704433;289,1;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
31,62932041;-7,252373348;868;9707,032803;235194,4599;6,597490323;227,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,72656022;-6,96552834;166,4215686;14988,05037;22262,39448;0,460028084;362,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,94903939;-5,731692595;52,49341549;26791,46818;56358,37486;56,72525252;455,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
29,80876896;-9,47005288;97;28345,60826;35521,36428;16,83538112;143,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,63957908;-5,305351153;1,021126761;4610,140411;4242,509392;0,168941259;397,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
31,49908508;-9,77491205;0;2120,085287;546,0149772;3,021252058;189;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,70327994;-5,950239206;1,81462585;8560,173155;641,7811509;0,684800468;548,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,99310079;-5,95357699;13,83333333;18095,68238;31461,50325;0,027422148;455,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,12823119;-8,538341586;32,3046595;13544,1254;8800,849371;6,915749809;327,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,652144;-5,034302421;1464,187151;11192,89542;196962,6549;1,240827429;368;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,74718302;-6,188587812;343,3240918;18123,13714;80939,40182;1,195987984;367,4;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,54877439;-5,002021236;1665,186992;12067,46965;206527,1682;0,528738602;368;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,5584205;-4,930078932;1617,001693;20164,67766;212967,9495;2,032628708;323,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,63053838;-8,7837988;119,6456257;30886,73075;30743,6413;1,015299742;342,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
30,71061733;-9,854119308;0;3709,357815;496,4963736;0,247054552;153,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
30,06866105;-9,665913469;0;11514,3852;1817,124999;0,551393307;82,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,1101366;-2,355721833;0,310043668;15085,1031;3186,924287;0,526136009;266,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
29,13848241;-10,40679827;0;40355,39923;307,0786339;0,102631673;109;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
28,17099107;-11,86727511;0;121318,2309;725,4248924;0,393601873;87,3;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,20761881;-6,126535029;-1,921698739;19580,57802;1284,776868;1,759491416;400,4;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,26639112;-6,66500072;0,856046065;10292,67176;463,3752875;2,416007464;302,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
30,36259943;-9,594256047;0;5440,290454;1508,520363;0,635134928;82,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,57860468;-5,989076872;0,201785714;24310,10616;1541,298174;0,651545132;548,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
27,1539947;-13,16539896;19;28196,35076;23635,25443;1,97740517;56,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,83288605;-8,906475;0,727272727;19546,14;1996,573835;1,316110715;342,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,15474245;-6,101841419;0,905405405;12009,53406;8078,439482;0,990045857;400,4;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,01635928;-6,214316578;15,04992658;15600,18981;3018,274777;0,797209289;400,4;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,37744328;-6,289411656;4,750458716;9523,087173;29325,419;1,890401664;386,2;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,70808765;-6,355184113;2,674486031;25434,06493;3273,029342;12,77952486;440,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,04836223;-5,120983068;375,2190651;2895,742277;164691,1528;1,262847945;367,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,26424033;-6,545559994;2,404205607;18293,34454;9746,396148;0,997120323;302,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,2440439;-6,671674749;5,45;7194,530951;2675,987637;0,200473384;302,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,54390464;-5,973495701;0,645327827;27883,79253;4134,2285;0,838694597;548,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,96599207;-6,243112807;13,76742712;22015,69713;2794,099387;1,842471519;440,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,64403722;-5,96438875;0,698023177;15266,49487;1310,529318;1,715496155;548,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,0538226;-6,207562126;18,71317829;13359,99254;3895,599355;0,378419769;400,4;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,7200993;-5,941181469;4,467013889;6728,174395;818,7389289;0,682083115;548,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,84902851;-6,275717054;0,066543864;22992,38882;4302,776992;8,543968497;440,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
31,09398029;-4,053057277;698;4406,171727;494928,0487;7,348675058;133,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,63119038;-5,936855637;2,027777778;15277,12864;4766,407176;8,076782327;548,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
28,25958978;-11,62994957;0;149720,0653;1597,52287;0,020737586;87,3;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
28,90221621;-10,73992674;-8;57196,66189;387,77302;4,085096444;94,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
29,00292318;-10,55300395;3;50772,50718;1313,344638;2,699846798;94,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,54523652;-5,095587994;1609,083333;2697,401265;197719,4491;0,040508182;368;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,53153864;-5,105873583;1631,6;552,3737116;197675,3391;0,005022684;368;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,381875;-5,440875;985,4444444;25425,38981;177194,7925;0,000927523;424,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,70925;-5,343125;1,389534884;4184,015681;2326,261862;0,968169336;397,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,11264123;-2,737155132;-0,65571205;23212,37914;2843,805831;0,077633832;344,3;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,16092259;-2,850765268;0,030260916;12397,84949;5141,559369;167,5076508;344,3;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,08471563;-8,670717722;358,9212121;4829,7828;66788,60967;0,570325205;292,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,56598544;-5,493955656;46,40130506;13588,65094;26582,55339;0,711236777;397,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
35,44470135;-5,400525919;190,4068878;27499,62474;24069,96778;0,93072295;473,1;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,57926517;-6,851317699;408,3333333;28303,739;45499,9711;0,074424485;362,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,69453104;-7,407853162;2,172510519;7801,96287;2047,166754;0,322841269;386,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,13622172;-2,886298448;865,7279661;22170,45216;397171,0197;1,326223966;172,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,24075472;-4,656036943;1748,366554;18603,83706;259449,2586;2,025529479;350,1;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,54942041;-1,956028342;1221;66400,62535;338702,398;0,004423062;194,3;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,20169056;-2,604729855;664,5938021;39586,78956;121371,8249;13,18424125;261,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,60121555;-2,919191768;1236,108434;53308,11964;204505,3743;0,762497594;261,3;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,28765478;-2,225941614;1185,215909;40444,18302;241760,2239;0,295559878;224,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,62455903;-3,150392361;1266,089286;50012,54812;207067,4088;0,066969142;276;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,85880691;-2,313100349;1071,055276;38356,05838;166816,5159;0,689709873;235;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,43037963;-2,303686458;1033,36086;88626,55245;355699,0281;1,982034732;154,1;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,3697036;-2,296199365;1020,384503;94435,15173;363616,2752;0,760186517;154,1;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,952875;-2,865125;1450,467925;84492,85785;289482,0942;0,89891244;219,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,58937405;-2,099908412;1099,65568;57411,87353;200761,5565;2,942650715;235;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,49825487;-2,196239448;1131,884462;63623,6366;213515,4473;0,286060446;224,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,7157744;-7,340034133;0,25;4085,857854;1658,386585;0,019552926;386,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,57687179;-5,097299012;147,3529383;31562,54354;97136,9138;164,5531907;415,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,96594489;-4,969639785;495,3717949;12401,42794;171221,4615;0,173694942;323,5;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,56680861;-7,429187729;105,2741573;6391,763323;14213,54203;0,50750941;386,6;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,07715293;-5,327793052;200,1329606;19295,61255;143268,5855;13,22605841;367,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
32,52677811;-8,486513064;189,2601409;17790,75702;63182,34266;5,962175477;301,8;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
34,69338284;-6,002096444;23,91666667;819,6829014;40701,7586;0,014517184;440,7;10,59;69,379;0,08;0,77;1;0,92;50,42;54,44;0,03
33,71547422;10,7462178;0,096774194;1537,09242;133,2059056;0,533560688;229,3;3,18;59,752;0,08;0,77;1;0,92;50,42;54,44;0,03
34,11838624;10,02294786;-0,582210243;19045,10035;768,3897409;0,424208582;202,5;3,18;59,752;0,08;0,77;1;0,92;50,42;54,44;0,03
36,56855195;10,16078344;141,6885246;14641,12282;30682,85019;0,234333815;227,4;3,18;59,752;0,08;0,77;1;0,92;50,42;54,44;0,03
36,57670916;10,34228465;145,2411765;15687,73125;20665,22983;0,194816593;227,4;3,18;59,752;0,08;0,77;1;0,92;50,42;54,44;0,03
37,06415625;9,947109375;106,5384615;17620,2687;25730,77965;0,015529614;335,8;3,18;59,752;0,08;0,77;1;0,92;50,42;54,44;0,03
36,72506963;10,6353242;50,59645853;23089,27426;11625,93333;1,269716181;295,2;3,18;59,752;0,08;0,77;1;0,92;50,42;54,44;0,03
36,50371305;10,00606245;116,8987179;20648,53731;48903,54129;7,419635223;227,4;3,18;59,752;0,08;0,77;1;0,92;50,42;54,44;0,03
36,65702788;8,765537252;215,8199795;21645,18876;41641,73439;12,70234396;482,2;3,18;59,752;0,08;0,77;1;0,92;50,42;54,44;0,03
36,58669415;10,28022518;102,1725664;13243,25699;21518,20207;0,272006851;227,4;3,18;59,752;0,08;0,77;1;0,92;50,42;54,44;0,03
36,70953583;10,76831497;74,32774674;21266,93458;18582,56227;1,931240071;295,2;3,18;59,752;0,08;0,77;1;0,92;50,42;54,44;0,03
